,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
467,9213	1970	Graduation	Widow	31880	1	0	31-10-2012	13	4	1	5	2	0	3	1	1	0	2	8	0	0	0	0	0	0	3	11	0,"i'm new to the raw chocolate deal. I must say it's a aquired taste that will take a while to get use to. But, I will continue to because my research lead me to believe this is the best approach to getting the best benefits from chocolate. I do feel the energy surge but I would have to say that if you are not use to consuming raw chocolate than start out slow and I would only consume maybe 10 grams the first few days or week. The gradually every 4 or 5 days add another 5grams. The serving size is 28grams but all I have read up on says 14 grams a day is plenty. I will wait a see the long term affects. good deal here at Amazon and I recieved the item in 2 days."
468,9697	1951	Graduation	Married	53790	0	2	06-03-2014	86	335	42	127	28	5	5	3	7	2	8	6	0	0	0	0	0	0	3	11	0,"My kids have been drinking this milk for years in their lunches and loved it.  We bought it by the 18-pack in both chocolate and vanilla.<br /><br />Unfortunately, the most recent shipment was flatly refused by my kids who are not horribly picky.  They wanted me to throw 2 cases out!<br /><br />The worse news is that after checking with Horizon Dairy to see if we got a bad batch, we found out they CHANGED THE FORMULA!  After confirming our UPC numbers, etc. this is the response we received in March of 2011:<br /><br />""Thank you for your recent e-mail to Horizon Organic®. We appreciate your interest in our products.<br /><br />We tested the new versions of Horizon Organic 1% Flavored Milks thoroughly and received strong consumer results, specifically related to the improvement over our prior formulas.<br /><br />While we've received positive feedback, we're sorry you're not completely satisfied with our new recipe changes.<br /><br />We value you as a consumer and hope we can help you find another Horizon Organic product to meet your needs.<br /><br />Thanks again for contacting the Consumer Affairs Department.""<br /><br />Buyer beware!<br /><br />Regards,<br />KAM"
469,3916	1971	PhD	Together	49269	1	0	15-08-2012	92	639	8	166	11	8	58	3	7	3	12	7	0	0	0	0	0	0	3	11	0,"My cat that can eat fish loves this food!  I was concerned as well about tuna on a regular basis, but then learned that the tuna in the Pacific has much less mercury than that which is caught in the  Atlantic.  Along with the fact that my super finicky cat loves this keeps me buying it.  I do have to say that the ingredient list is not correct on this website because they do not use the synthetic K...menedione sodium bisulfate, in the large cans.  I don't think they have it in the small cans anymore as well, but not sure about that.  In the ones that I ordered, small cans, it was not included as an ingredient.  Anyway, I also want to say that of all the large cans of tuna with topping, this one looks the best and has big chunks of the albacore on top.  Mabel loves it!  You can not beat the price and quality of this food. Oh, another thing, Mabel even prefers this one to Tiki or BFF tuna and the latter still uses MSB in their foods and have no plans to change in spite of new research.  Doesn't say much for Weruva in my mind."
470,2021	1975	Graduation	Married	61456	0	1	27-03-2013	47	563	76	384	84	192	89	4	6	10	13	4	0	0	0	0	0	0	3	11	0,If you are constipated or just need to use the bathroom or cleanse yourself this works. Just use it when you dont have to go anywhere believe me when you have to go you HAVE TO GO!!!!
471,1581	1980	Graduation	Married	37406	1	0	10-10-2013	18	2	0	8	2	2	3	1	1	0	2	8	0	0	0	0	0	0	3	11	1,"took about 3 weeks to receive this order.  cost about $5 for shipping, but it's just taped to a piece of bubble wrap, put in a small manilla envelope with a standard .42 cent stamp.  seems to be taking many rounds of new milk turning into a funky kefir (not good kefir), I'm on my 5th batch and it's still not right. I'm still giving it 3 stars because, maybe it's me doing something wrong to get funky kefir?"
472,564	1981	PhD	Together	56937	1	0	04-08-2012	81	746	8	125	11	8	8	7	8	6	9	6	0	1	0	0	0	0	3	11	1,"We originally purchased the Lavazza Crema y Gusto coffee pack when it went on sale, but I am re-ordering at full price because of the taste.<br /><br />Not sure if it's the blend or the roast, but it's a superior coffee by every measure. Flavor is full and robust, but not at all bitter. It's hard to describe it's smoothness without hyperbole, but try it once and you'll find yourself at a loss for words also. If you are used to the strength of a French press but want the silky smoothness of a breakfast blend, this coffee is for you.<br /><br />Vacuum packed into foil bricks for freshness. Do yourself, your spouse, and your office mates a huge favor and give it a try - and be prepared to start writing your own five star review."
473,6619	1978	Graduation	Married	38415	1	1	02-01-2013	91	22	1	13	4	0	4	2	1	0	3	7	0	0	0	0	0	0	3	11	0,"at the current price of just under 42bucks, make at s/s about 86cents a can..factor in the can size at 5oz vs 6oz at local stores is 11.8% lower in weight, thus higher again in price..factoring out to 96cents a can...this is way to high a price. those who got it at 50cents a can is a decent price. i will wait til that happens, til then store sales will be the credo.<br /><br />and i agree with the review where there seems far less tuna in a can; press out the water and the can is 1/2 filled..you are buying lots of water, not tuna. sneaky, like a pound size can of coffee holds only 12 oz or so anymore."
474,9081	1988	Graduation	Single	20518	1	0	18-05-2014	58	4	1	6	4	1	9	1	1	1	2	5	0	0	0	0	0	0	3	11	0,This candy is so hard to find. Finally had to order here.  Tried them first at Sam's Club and fell in love.
475,178	1956	Graduation	Married	62503	0	1	18-02-2013	40	478	0	193	110	75	117	4	8	3	11	5	0	0	0	0	0	0	3	11	0,"Why is this ramen $40+ for 8?<br />Don't get me wrong, its a wonderful ramen -- i would say i prefer this over the Shin ramen brand.<br />But walk into any asian/korean supermarket/grocery and you can get a box of these ramen for $20 for 20.<br />Well, you can even buy a 5 pack for less here on Amazon. Something seems wrong here.."
476,916	1972	PhD	Single	41644	1	1	09-05-2014	67	20	3	4	2	0	2	2	1	0	3	3	0	0	0	0	0	0	3	11	0,"These organic pouches sell out FAST at the store, and with good reason! We love these fruit and veggie pouches-- they are portable, sized perfectly for kiddo hands, and offer a perfect, wholesome snack. Ingredients are organic and give a healthy dose of nutrients. All organic with 100% natural ingredients, no pesticides, no chemical fertilizers, no genetic modifications, and no preservatives. The pouches themselves are are BPA and phthalate free.<br /><br />Wonderful, healthy addition to your kiddo routine!"
477,5512	1977	Master	Married	55842	0	1	23-05-2014	19	451	0	39	0	4	24	1	7	1	8	5	0	0	0	0	0	0	3	11	0,Very little stevia aftertaste.  A real lifesaver on a low-carb diet! I quit using other artificial sweeteners and replaced them with this when my weight loss plateaued and have lost a couple pounds in just a week with no other changes.
478,8970	1972	PhD	Married	62010	0	1	23-10-2012	93	371	22	39	6	0	92	4	6	2	7	5	0	0	0	0	0	0	3	11	0,"I noticed that several reviewers compared this to green teas.  This is actually not a green tea; it is a blend of green tea and black tea.  I found it to be more characteristic of black tea, albeit with a soft, flowery aroma and suggestions of fruit and vanilla in the flavor that I think reflected the addition of the green tea (green and black teas are not different kinds; it just depends on how they are processed).<br /><br />I'm not quite a tea snob, but I probably come pretty close.  I drink tea every day, both iced and hot, and have for most of my life (my parents never thought children should have coffee, but we often drank tea).  I'm careful about how I steep my tea and use water of different temperatures and different brewing times for different teas, depending on their requirements for optimal flavor.  I have definite tea preferences, although they are wide ranging, and I buy many high-end teas (although good old Red Rose finds its way into my iced tea regularly).<br /><br />I found this a very pleasurable, very drinkable tea.  I brewed it with just-boiling water, as I would a black tea, but steeped it for only about 3 minutes (note that I like my tea dark).  It put me in mind of a darjeeling but was more complex and, I think, benefited from the smoothing influence of the green tea.  The earthiness that is claimed to be typical of Puerh tea was definitely present, but very mellow.<br /><br />This is my first experience with Puerh tea, so I did a little reading on it.  It really does have a long history and is one of the first Chinese teas; tea trees known to be more than 1000 years old are still growing and producing tea.  Puerh tea comes from the Yunnan province, one of the most ideal tea growing regions in the world.  It's reputed to dispel the effects of alcohol, help digestion, refresh the mind, and lower cholesterol and triglycerides (wow, what's not to like!)<br /><br />I don't know if it really does have greater health benefits than other teas, but I'm glad I had the opportunity to add it to my tea lineup, and I believe it will continue to hold a place there.  Actually, writing this review has made me want to drink it again, so I think I'll go brew a pot!"
479,10581	1977	Graduation	Married	41124	1	0	31-10-2012	41	281	7	84	15	0	119	7	7	3	4	8	0	0	0	0	0	0	3	11	0,"My grandson and I love to flavor our coffee, so we prefer the darker brands. It was a hit! I would purchase this coffee again. I highly recommend it."
480,5300	1973	Master	Married	38961	1	0	30-12-2013	60	19	7	19	0	1	24	1	2	1	2	7	0	0	0	0	0	0	3	11	0,As a vegetarian sometime I do not get enough protein so I use a scoop with my protein powder and mix it in a smoothie maker.
481,5154	1972	Master	Divorced	37760	1	0	11-08-2013	54	26	3	13	2	10	0	1	2	0	3	6	0	0	0	0	0	0	3	11	0,"I had bought this product last year my dog loved them, but... I subscribe to a couple of Bichon Frise newsgroup and they are saying not to feed these to your dog as they come from China I threw out what I had left for the outside critters in the forest.  I called Dogswell today and they verified that even though they say U.S. on them they are still coming from China."
482,8346	1974	Graduation	Single	32233	1	0	19-08-2012	26	138	15	35	25	11	72	2	6	2	2	9	1	0	0	0	0	0	3	11	1,This was fast and great service box came in a week and i'm over seas so that was super awesome !1! and just as described
483,1676	1975	Graduation	Married	43057	0	1	30-10-2013	30	213	2	44	0	2	5	4	4	2	5	5	0	0	0	0	0	0	3	11	0,"Portable, healthy, and reasonably sized so you won't go overboard and consume too much of a good thing.<br /><br />If they could do something to make it tear open a little easier they would be perfect!"
484,9286	1960	Master	Together	83151	0	0	10-10-2012	93	407	28	100	120	74	18	1	5	9	4	3	0	0	0	0	0	0	3	11	0,"Healthier Dogs, less stool.  Dogs are not grain eaters, most commercial dog foods get our pets sick with corn and wheat in their diets which compromises their immune system.  Check the ingredients and compare for yourself. Wellness uses human grade ingredients, not fillers."
485,2426	1964	PhD	Divorced	78825	0	0	14-09-2012	35	483	74	114	169	37	18	1	5	10	13	3	0	0	0	0	0	0	3	11	1,"""I was very pleased by the service. It arrived before the predicted time. The plant was healthy with some broken leaves at the stalk. It was surprisingly small. Previous person mentioned a 10' plant. This plant was probably 3-4' plant. 4 star was giving for some broken leaves(shipping or the really small box) and knowing that I received a smaller product then previous customer. Order from Hirt's!"""
486,5172	1976	Master	Together	65104	0	1	14-11-2013	4	738	0	232	13	20	50	2	3	5	7	7	0	0	0	0	0	0	3	11	0,I'm not picky at all when it comes to food but this beef jerky was some of the blandest jerky I've ever had. Not much flavor at all. I got the Teriyaki flavored. Maybe other flavors are better.
487,5562	1974	Graduation	Married	60093	0	1	26-06-2013	92	502	12	109	16	6	90	2	7	2	10	6	0	0	0	0	0	0	3	11	0,I just received the Miss Vickie's Variety Pack of 30 today and on the bag it says to sell by Sep 25th. Now I though that the sell by date was Sep 25th 2013 not Sep 25th 2012. I tried a bag just to see and the chips tasted like their really close to their expiration date. They tasted like their about to go stale. I tried a different flavor just to double check and though it tasted alittle better it was also tasted like it was close to its expiration date. I gave it to some friends to try because taste is a personal preference. They told me that it didn't taste as fresh and was alittle stale. A friend referred me to this brand of chips. So I decided to try it out. Since I can't purchase this in stores where I live. I decided to just order it in bulk online. This way I can pack a bag of chips for lunch everyday for a month. Now I regret it. Now I only have 8 days to finish 30 bags of chips. How am I suppose to do that? Unless I want to become morbidly obese<br /><br />I essentially just paid $25 for a box of chips with a shelf life of 8 days. This is unacceptable. Stay away from this vendor and purchase it from a store if you can.
